Kaggle_ID,Date,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Record_id,Demand_Category,Month
1075,7/5/2018,19,23.5,48.0,,1929,11.8,0.4,0.0,0.0,Spring,No Holiday,Yes,10121843,2,5
1076,21/11/2018,10,6.9,39.0,0.5,1977,-6.1,,0.0,0.0,Autumn,No Holiday,Yes,3866131,1,11
1077,5/12/2017,7,-7.5,33.0,2.2,2000,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2770429,1,12
1079,31/03/2018,19,15.3,41.0,2.0,1751,2.1,0.08,0.0,0.0,Spring,No Holiday,Yes,6149028,1,3
1080,24/02/2018,18,3.5,30.0,2.9,1726,-12.4,0.31,0.0,0.0,Winter,No Holiday,Yes,2510099,1,2
1081,16/10/2018,16,19.5,32.0,2.1,1436,2.3,1.1,0.0,0.0,Autumn,No Holiday,Yes,7960544,2,10
1082,11/6/2018,2,19.2,60.0,1.5,2000,11.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2118592,1,6
1083,1/12/2017,11,-0.5,21.0,1.3,1936,-20.2,0.94,0.0,0.0,Winter,No Holiday,Yes,2170771,1,12
1084,2/11/2018,10,10.0,49.0,1.2,1411,-0.2,1.4,0.0,0.0,Autumn,No Holiday,Yes,4064818,1,11
1085,8/7/2018,9,20.8,51.0,1.5,1973,10.2,1.65,0.0,0.0,Summer,No Holiday,Yes,5016746,1,7
1087,28/02/2018,14,,80.0,3.7,348,2.5,0.13,0.0,0.0,Winter,No Holiday,Yes,943421,0,2
1089,26/07/2018,22,29.4,78.0,1.6,1011,25.1,0.0,0.0,0.0,Summer,No Holiday,Yes,9362266,2,7
1091,7/2/2018,20,-5.8,44.0,2.1,1994,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2219381,1,2
1093,15/03/2018,9,14.1,98.0,1.1,253,13.7,0.06,17.0,0.0,Spring,No Holiday,Yes,436743,0,3
1094,29/11/2018,0,2.2,30.0,0.7,1879,-13.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,3428961,1,11
1095,11/11/2018,18,,55.0,2.0,1333,0.3,,0.0,0.0,Autumn,No Holiday,Yes,4226493,1,11
1096,6/1/2018,19,-1.2,37.0,1.2,1663,-14.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1937040,1,1
1097,22/02/2018,11,2.7,44.0,0.9,1761,-8.3,1.45,0.0,0.0,Winter,No Holiday,Yes,2200845,1,2
1098,15/01/2018,9,3.9,86.0,1.7,399,1.7,0.11,0.2,0.0,Winter,No Holiday,Yes,2184835,1,1
1099,17/04/2018,3,7.8,49.0,1.0,1975,-2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1079420,0,4
1100,7/7/2018,22,22.6,51.0,1.7,2000,11.9,0.0,0.0,0.0,Summer,No Holiday,Yes,10770570,2,7
1102,16/04/2018,6,5.0,70.0,0.7,1739,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,3033240,1,4
1103,6/1/2018,23,-3.2,50.0,0.8,1429,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,1015185,0,1
1104,24/08/2018,1,25.7,80.0,2.0,2000,21.9,0.0,0.2,0.0,Summer,No Holiday,Yes,1746850,0,8
1105,20/11/2018,14,12.3,16.0,2.5,1797,-12.8,1.69,0.0,0.0,Autumn,No Holiday,Yes,4390793,1,11
1106,26/11/2018,1,,84.0,1.0,365,0.6,0.0,0.0,0.3,Autumn,No Holiday,Yes,1357968,1,11
1107,29/03/2018,8,13.3,80.0,1.2,369,9.9,0.14,0.0,0.0,Spring,No Holiday,Yes,7476078,2,3
1108,4/3/2018,19,11.2,81.0,2.3,1614,8.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2447261,1,3
1109,18/04/2018,6,6.2,52.0,0.8,1609,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,2547993,1,4
1110,10/3/2018,14,9.2,38.0,2.6,1377,-4.4,2.53,0.0,0.0,Spring,No Holiday,Yes,4892294,1,3
1111,16/08/2018,11,33.5,48.0,2.4,1968,20.9,2.71,0.0,0.0,Summer,No Holiday,Yes,4390318,1,8
1112,27/06/2018,6,19.2,97.0,1.5,157,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2607487,1,6
1113,13/08/2018,10,30.6,67.0,0.7,1354,23.7,1.2,0.0,0.0,Summer,No Holiday,Yes,3766542,1,8
1114,13/11/2018,22,8.1,50.0,0.5,2000,-1.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,5901866,2,11
1115,17/09/2018,0,21.0,82.0,1.8,958,17.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,3048763,1,9
1116,16/02/2018,9,-4.3,33.0,0.7,1923,-18.2,0.6,0.0,0.0,Winter,Holiday,Yes,979637,0,2
1118,11/11/2018,11,10.7,68.0,0.4,341,5.0,0.54,0.0,0.0,Autumn,No Holiday,Yes,3701762,1,11
1119,5/5/2018,7,12.9,55.0,2.3,1952,4.0,0.29,,0.0,Spring,No Holiday,Yes,2074899,1,5
1120,28/03/2018,17,17.6,45.0,4.2,1947,5.5,0.7,0.0,0.0,Spring,No Holiday,Yes,6910473,2,3
1121,11/6/2018,12,23.2,52.0,1.2,2000,12.7,0.82,0.0,0.0,Summer,No Holiday,Yes,7096303,2,6
1122,6/1/2018,3,-5.6,56.0,1.0,1367,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,989964,0,1
1123,16/04/2018,17,18.7,21.0,,1871,-4.1,1.65,0.0,0.0,Spring,No Holiday,Yes,9826804,2,4
1124,7/9/2018,8,20.5,78.0,2.5,1250,16.5,0.32,0.0,0.0,Autumn,No Holiday,Yes,11465762,2,9
1125,30/10/2018,19,8.0,52.0,,2000,-1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,7576944,2,10
1126,26/12/2017,3,-2.6,70.0,1.0,1992,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes,648220,0,12
1127,29/04/2018,14,21.6,28.0,3.3,1172,2.2,2.93,0.0,0.0,Spring,No Holiday,Yes,9989179,2,4
1128,23/03/2018,9,3.3,72.0,1.4,618,-1.2,,0.0,0.0,Spring,No Holiday,Yes,3436813,1,3
1129,4/11/2018,2,8.2,62.0,0.2,1415,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2305814,1,11
1130,21/01/2018,11,1.9,25.0,1.0,1493,-16.1,0.78,,0.0,Winter,No Holiday,Yes,1202595,1,1
1132,15/06/2018,2,20.1,67.0,1.1,2000,13.7,0.0,0.1,0.0,Summer,No Holiday,Yes,2118551,1,6
1133,16/07/2018,19,31.2,52.0,2.4,1990,20.1,0.57,0.0,0.0,Summer,No Holiday,Yes,12115465,2,7
1134,20/05/2018,12,18.8,31.0,1.2,2000,1.2,0.92,0.0,0.0,Spring,No Holiday,Yes,7735441,2,5
1135,29/10/2018,6,4.7,76.0,0.6,2000,0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2637374,1,10
1136,18/04/2018,15,19.0,21.0,3.3,1716,-3.8,,0.0,0.0,Spring,No Holiday,Yes,6407674,2,4
1137,30/03/2018,13,20.3,27.0,1.4,1464,0.6,,0.0,0.0,Spring,No Holiday,Yes,4877678,1,3
1138,10/3/2018,13,8.2,42.0,3.1,1261,-3.9,,,0.0,Spring,No Holiday,Yes,4694067,1,3
1139,23/05/2018,9,16.0,60.0,1.9,1992,8.2,1.98,,0.0,Spring,No Holiday,Yes,6039719,2,5
1140,24/05/2018,18,22.6,39.0,2.8,1655,7.9,1.1,0.0,0.0,Spring,No Holiday,Yes,14772314,2,5
1141,20/01/2018,4,-0.7,65.0,0.6,1226,-6.4,0.0,0.0,0.0,Winter,No Holiday,Yes,1012914,0,1
1142,22/08/2018,16,37.4,35.0,1.3,2000,19.3,2.0,0.0,0.0,Summer,No Holiday,Yes,5766783,1,8
1143,15/08/2018,12,36.5,41.0,1.1,1807,21.1,2.73,0.0,0.0,Summer,Holiday,Yes,3534892,1,8
1144,30/03/2018,18,17.4,57.0,3.1,657,8.7,0.52,0.0,0.0,Spring,No Holiday,Yes,10280504,2,3
1145,23/07/2018,17,34.8,49.0,3.0,1866,22.5,,0.0,0.0,Summer,No Holiday,Yes,7138752,2,7
1146,13/09/2018,0,21.9,62.0,1.0,1822,14.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,5193457,1,9
1147,18/10/2018,10,13.7,57.0,1.2,2000,5.3,1.33,0.0,0.0,Autumn,No Holiday,Yes,4210167,1,10
1148,19/03/2018,2,6.6,86.0,0.6,416,4.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1125187,0,3
1149,28/04/2018,12,20.5,31.0,2.5,1485,2.7,3.18,0.0,0.0,Spring,No Holiday,Yes,7379854,2,4
1150,26/02/2018,19,5.5,30.0,2.7,1150,-10.7,,0.0,0.0,Winter,No Holiday,Yes,3426891,1,2
1151,12/7/2018,11,27.4,78.0,2.3,1164,23.2,1.11,0.0,0.0,Summer,No Holiday,Yes,4764959,1,7
1152,18/11/2018,20,7.4,50.0,,1499,-2.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,3985620,1,11
1153,7/10/2018,7,14.3,89.0,0.6,1165,12.5,0.03,0.0,0.0,Autumn,No Holiday,Yes,1892720,1,10
1155,23/12/2017,15,8.6,64.0,1.5,269,2.1,0.57,0.0,0.0,Winter,No Holiday,Yes,2984883,1,12
1156,23/01/2018,4,-9.5,49.0,4.3,2000,-18.2,0.0,0.0,1.0,Winter,No Holiday,Yes,341523,0,1
1157,14/04/2018,23,,77.0,3.8,1662,4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,2927611,1,4
1158,19/08/2018,21,27.9,61.0,0.7,2000,19.6,0.0,0.0,0.0,Summer,No Holiday,Yes,9772822,2,8
1159,7/1/2018,5,-5.6,58.0,0.7,1350,-12.5,,0.0,0.0,Winter,No Holiday,Yes,543314,0,1
1160,13/06/2018,22,21.6,66.0,1.2,1438,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes,10771957,2,6
1161,16/10/2018,17,18.4,38.0,1.8,1565,3.8,0.5,0.0,0.0,Autumn,No Holiday,Yes,9447378,2,10
1162,16/04/2018,7,5.0,67.0,1.0,1774,-0.6,0.18,0.0,0.0,Spring,No Holiday,Yes,6234675,1,4
1163,2/4/2018,14,23.0,42.0,3.4,1315,9.3,2.1,0.0,0.0,Spring,No Holiday,Yes,5454079,1,4
1164,19/01/2018,21,0.5,52.0,0.8,1595,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2331417,1,1
1165,5/7/2018,4,23.5,80.0,0.4,924,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2137027,1,7
1166,21/11/2018,18,5.4,58.0,0.2,2000,-2.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,8578752,2,11
1167,6/8/2018,8,28.7,86.0,1.4,532,26.1,0.32,0.5,0.0,Summer,No Holiday,Yes,4486611,1,8
1168,3/11/2018,13,17.8,29.0,2.0,1328,-0.4,2.17,0.0,0.0,Autumn,No Holiday,No,672353,0,11
1169,1/4/2018,22,16.7,83.0,2.4,416,13.7,0.0,,0.0,Spring,No Holiday,Yes,4691072,1,4
1170,14/11/2018,11,12.1,49.0,0.8,1827,1.6,1.61,0.0,0.0,Autumn,No Holiday,Yes,4596667,1,11
1171,22/08/2018,7,24.3,74.0,0.6,1999,19.3,,0.0,0.0,Summer,No Holiday,Yes,7821449,2,8
1172,27/05/2018,2,19.0,62.0,1.8,974,11.5,0.0,0.0,0.0,Spring,No Holiday,Yes,3056714,1,5
1173,28/10/2018,15,12.2,67.0,3.3,2000,6.2,0.86,0.0,0.0,Autumn,No Holiday,Yes,5183762,1,10
1174,16/12/2017,12,,,1.9,0,-8.6,1.93,5.4,0.1,Winter,No Holiday,Yes,267264,0,12
1175,20/02/2018,16,5.1,17.0,3.4,2000,-18.0,1.2,,0.0,Winter,No Holiday,Yes,2832544,1,2
1176,23/10/2018,15,16.6,68.0,1.5,955,10.6,1.55,0.0,0.0,Autumn,No Holiday,Yes,6058163,1,10
1177,4/1/2018,13,-2.0,32.0,1.0,1864,-16.5,0.91,,0.0,Winter,No Holiday,Yes,1865488,1,1
1178,17/11/2018,8,0.7,72.0,1.0,1397,-3.7,0.05,0.0,0.0,Autumn,No Holiday,Yes,3151702,1,11
1180,17/10/2018,13,17.7,25.0,2.1,1917,-2.6,2.48,0.0,0.0,Autumn,No Holiday,Yes,6191459,2,10
1181,21/12/2017,18,1.7,64.0,1.3,1140,-4.3,0.0,0.0,0.8,Winter,No Holiday,Yes,2945487,1,12
1182,13/07/2018,20,28.2,76.0,2.2,1888,23.5,,0.0,0.0,Summer,No Holiday,Yes,11376438,2,7
1183,29/09/2018,19,22.5,43.0,0.4,2000,9.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,11182516,2,9
1184,6/1/2018,4,-5.9,61.0,1.1,1260,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,871615,0,1
1185,6/2/2018,7,-12.7,41.0,3.7,1982,-23.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1540627,1,2
1186,19/11/2018,22,5.3,39.0,2.3,1512,-7.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,5091721,1,11
1187,3/1/2018,23,-5.9,54.0,0.8,1968,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1237298,0,1
1188,14/01/2018,19,3.9,54.0,1.1,1102,-4.5,0.0,0.0,0.0,Winter,No Holiday,Yes,1640086,1,1
1189,2/12/2017,21,4.1,55.0,1.2,1448,-4.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2760959,1,12
1190,18/12/2017,20,3.3,65.0,3.2,1172,-2.6,0.0,0.0,2.7,Winter,No Holiday,Yes,1641519,0,12
1192,30/11/2018,21,2.6,39.0,0.3,1968,-9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,3709649,1,11
1193,20/05/2018,8,14.1,38.0,1.0,2000,0.0,0.72,0.0,0.0,Spring,No Holiday,Yes,3127177,1,5
1194,8/6/2018,10,21.9,62.0,1.7,1664,14.2,1.36,0.0,0.0,Summer,No Holiday,Yes,5950439,1,6
1195,14/05/2018,15,24.0,59.0,1.6,353,15.4,2.24,0.0,0.0,Spring,No Holiday,Yes,6831472,2,5
1196,21/05/2018,4,12.4,,0.8,2000,-3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,699243,0,5
1197,14/06/2018,17,24.6,57.0,1.0,1866,15.5,0.45,0.0,0.0,Summer,No Holiday,Yes,10131534,2,6
1198,16/07/2018,14,19.0,,4.7,1968,-23.2,1.85,0.0,0.8,Summer,Holiday,Yes,7326559,2,7
1199,23/11/2018,18,3.9,23.0,,2000,-15.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,8755504,2,11
1200,22/09/2018,7,18.1,96.0,0.9,557,17.4,,0.0,0.0,Autumn,No Holiday,Yes,2631852,1,9
1201,16/01/2018,0,,67.0,1.2,387,-3.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1966097,1,1
1202,19/07/2018,23,27.2,78.0,1.9,1601,23.0,0.0,0.0,0.0,Summer,No Holiday,Yes,7909973,2,7
1204,9/9/2018,17,27.7,33.0,1.1,2000,9.9,1.21,0.0,0.0,Autumn,No Holiday,Yes,11304733,2,9
1205,17/09/2018,22,20.8,65.0,,2000,13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,10900480,2,9
1206,27/05/2018,7,17.6,,1.4,1219,8.7,0.34,0.0,0.0,Spring,No Holiday,Yes,2246623,1,5
1207,30/05/2018,13,24.0,56.0,2.6,1282,14.6,2.94,0.0,0.0,Spring,No Holiday,Yes,6707914,2,5
1208,3/12/2017,9,3.5,91.0,1.8,231,2.1,0.02,2.5,0.0,Winter,No Holiday,Yes,1071329,0,12
1209,12/7/2018,9,26.5,82.0,2.7,815,23.1,0.57,0.0,0.0,Summer,No Holiday,Yes,5668763,1,7
1210,8/5/2018,9,18.5,51.0,,1955,8.1,1.74,0.0,0.0,Spring,No Holiday,Yes,5794988,2,5
1211,29/03/2018,2,12.9,83.0,1.6,369,10.0,0.0,0.0,0.0,Spring,No Holiday,Yes,1893120,1,3
1212,28/10/2018,9,7.3,90.0,1.1,1889,5.7,0.12,2.5,0.0,Autumn,No Holiday,Yes,1331536,0,10
1213,29/03/2018,3,12.7,80.0,0.4,384,9.3,0.0,0.0,0.0,Spring,No Holiday,Yes,1759946,0,3
1214,31/03/2018,5,9.8,73.0,0.8,1098,5.1,,0.0,0.0,Spring,No Holiday,Yes,909520,0,3
1215,21/02/2018,20,-1.1,43.0,1.5,2000,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2502847,1,2
1216,22/01/2018,4,0.0,32.0,0.4,2000,-14.7,0.0,0.0,0.0,Winter,No Holiday,Yes,780135,0,1
1217,6/5/2018,3,16.2,94.0,1.7,400,15.2,0.0,1.5,0.0,Spring,No Holiday,Yes,488483,0,5
1218,13/09/2018,4,20.7,69.0,1.3,2000,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,1285396,1,9
1219,21/02/2018,21,-1.6,52.0,2.2,2000,-10.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2631845,1,2
1220,3/2/2018,3,-4.4,80.0,4.3,346,-7.3,,0.1,0.1,Winter,No Holiday,Yes,872194,0,2
1221,5/7/2018,10,25.6,75.0,1.1,1028,20.8,1.22,0.0,0.0,Summer,No Holiday,Yes,5060247,1,7
1223,6/1/2018,13,0.9,28.0,2.4,1895,-15.6,1.18,0.0,0.0,Winter,No Holiday,Yes,2067070,1,1
1224,5/7/2018,2,23.6,80.0,,879,19.9,0.0,0.0,0.0,Summer,No Holiday,Yes,3883184,1,7
1225,31/01/2018,13,-0.8,39.0,2.6,1853,-13.0,0.54,0.0,2.8,Winter,No Holiday,Yes,1102579,0,1
1226,7/9/2018,16,25.2,39.0,2.8,1987,10.2,1.65,0.0,0.0,Autumn,No Holiday,Yes,9044692,2,9
1227,14/12/2017,6,-11.0,55.0,0.8,1541,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,1296977,0,12
1228,8/12/2017,1,-3.7,50.0,2.5,1902,-12.6,0.0,0.0,0.0,Winter,No Holiday,Yes,1957455,1,12
1229,4/8/2018,22,28.6,74.0,2.5,1804,23.5,0.0,0.0,0.0,Summer,No Holiday,Yes,7526593,2,8
1230,29/12/2017,7,0.9,67.0,0.6,658,-4.5,0.0,,0.0,Winter,No Holiday,Yes,1856057,1,12
1231,6/6/2018,7,19.3,63.0,0.7,916,12.0,0.46,0.0,0.0,Summer,Holiday,Yes,2988028,1,6
1232,15/07/2018,0,26.0,82.0,1.9,1674,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes,6315664,2,7
1233,27/07/2018,19,32.0,68.0,3.0,1286,25.3,0.38,0.0,0.0,Summer,No Holiday,Yes,8903001,2,7
1234,7/10/2018,4,15.1,90.0,1.2,850,13.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,1439535,1,10
1235,10/10/2018,9,12.0,72.0,3.3,1650,7.0,,0.0,0.0,Autumn,No Holiday,Yes,5939833,2,10
1236,5/1/2018,20,-3.4,51.0,1.1,1391,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2300380,1,1
1237,10/11/2018,19,12.1,67.0,1.5,430,6.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,5631974,1,11
1238,23/11/2018,21,2.2,28.0,0.8,2000,-14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,4279388,1,11
1240,17/03/2018,7,0.5,64.0,0.8,2000,-5.5,0.01,0.0,0.0,Spring,No Holiday,Yes,1329233,1,3
1241,8/4/2018,9,5.1,46.0,2.7,1888,-5.5,1.34,0.0,0.0,Spring,No Holiday,Yes,2439701,1,4
1242,22/09/2018,15,25.4,32.0,3.8,1980,7.4,2.42,0.0,0.0,Autumn,No Holiday,Yes,9956392,2,9
1243,7/1/2018,10,-1.8,40.0,1.8,1555,-13.6,0.48,0.0,0.0,Winter,No Holiday,Yes,1584462,0,1
1244,13/01/2018,22,-4.3,81.0,,435,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,1278006,0,1
1245,16/08/2018,3,27.9,68.0,0.6,2000,21.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2130416,1,8
1246,16/11/2018,5,6.9,66.0,0.5,698,0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,1485834,0,11
1247,25/08/2018,13,28.6,54.0,2.9,1925,18.3,1.85,0.0,0.0,Summer,No Holiday,Yes,6938013,2,8
1248,13/04/2018,3,9.9,27.0,1.3,2000,-8.2,0.0,0.0,0.0,Spring,No Holiday,Yes,1568363,0,4
1249,24/09/2018,0,17.2,50.0,1.7,2000,6.6,,0.0,0.0,Autumn,Holiday,Yes,3647844,1,9
1250,2/8/2018,13,36.7,44.0,1.4,1765,22.4,1.9,0.0,0.0,Summer,No Holiday,Yes,3445121,1,8
1251,15/07/2018,12,30.1,58.0,1.6,1491,20.9,2.15,0.0,0.0,Summer,No Holiday,Yes,5095066,1,7
1252,30/09/2018,23,14.1,53.0,2.1,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,No,638372,0,9
1253,3/12/2017,16,7.6,77.0,1.6,399,3.8,0.2,,0.0,Winter,No Holiday,Yes,3723420,1,12
1254,10/3/2018,2,1.6,79.0,0.9,685,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1997202,1,3
1255,9/9/2018,21,22.2,57.0,1.2,2000,13.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,9962832,2,9
1256,12/9/2018,18,,44.0,1.4,2000,13.6,0.62,0.0,0.0,Autumn,No Holiday,Yes,17081397,2,9
1257,19/02/2018,13,5.1,41.0,1.8,1097,-7.0,1.03,0.0,0.0,Winter,No Holiday,Yes,2001232,1,2
1258,22/02/2018,14,4.8,50.0,4.3,1168,-4.7,1.01,0.0,0.0,Winter,No Holiday,Yes,2134141,1,2
1259,26/12/2017,17,-3.6,20.0,3.7,2000,-23.3,0.23,0.0,0.0,Winter,No Holiday,Yes,2242259,1,12
1260,19/09/2018,9,21.5,61.0,0.8,1774,13.6,0.92,0.0,0.0,Autumn,No Holiday,No,764546,0,9
1261,20/10/2018,13,19.4,26.0,1.1,1942,-0.6,2.45,0.0,0.0,Autumn,No Holiday,Yes,8895848,2,10
1262,13/07/2018,23,26.2,84.0,1.0,1646,23.2,0.0,0.0,0.0,Summer,No Holiday,Yes,8045246,2,7
1263,8/4/2018,6,0.9,52.0,1.1,2000,-7.8,,0.0,0.0,Spring,No Holiday,Yes,1372714,0,4
1267,13/01/2018,7,-6.5,68.0,0.6,571,-11.4,0.0,0.0,0.0,Winter,No Holiday,Yes,786476,0,1
1268,29/08/2018,6,,85.0,,2000,22.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2642367,1,8
1269,23/02/2018,13,6.7,64.0,2.0,241,0.3,1.94,0.0,0.6,Winter,No Holiday,Yes,2131657,1,2
1270,19/06/2018,0,21.5,63.0,1.0,1740,14.1,0.0,0.0,0.0,Summer,No Holiday,Yes,6519249,2,6
1271,8/9/2018,23,20.7,52.0,1.4,2000,10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,6085163,2,9
1273,2/5/2018,11,18.0,85.0,1.1,411,15.4,0.45,0.0,0.0,Spring,No Holiday,Yes,1446914,1,5
1274,30/01/2018,4,-11.1,50.0,1.2,1986,-19.4,,0.0,0.0,Winter,No Holiday,Yes,306159,0,1
1275,30/07/2018,2,28.0,57.0,1.2,2000,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2631025,1,7
1276,24/08/2018,11,26.2,76.0,2.6,1995,21.6,0.88,0.0,0.0,Summer,No Holiday,Yes,2799684,1,8
1277,5/6/2018,16,28.8,38.0,3.1,1027,13.0,2.14,0.0,0.0,Summer,No Holiday,Yes,7860330,2,6
1278,16/10/2018,10,14.4,45.0,0.6,1206,2.6,,0.0,0.0,Autumn,No Holiday,Yes,5007322,1,10
1279,31/07/2018,19,34.9,47.0,2.4,2000,21.9,0.42,0.0,0.0,Summer,No Holiday,Yes,10465836,2,7
1280,23/06/2018,16,28.3,48.0,3.1,1232,16.2,2.41,0.0,0.0,Summer,No Holiday,Yes,10517228,2,6
1281,20/08/2018,5,25.7,68.0,0.8,1395,19.3,0.0,0.0,0.0,Summer,No Holiday,Yes,1591820,1,8
1283,22/02/2018,7,-3.7,64.0,0.7,1891,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2229926,1,2
1284,18/01/2018,22,0.7,45.0,2.0,1084,-9.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2614649,1,1
1285,7/8/2018,21,30.3,69.0,2.2,1834,23.9,0.0,0.0,0.0,Summer,No Holiday,Yes,9660323,2,8
1287,6/1/2018,0,-4.3,52.0,1.6,1247,-12.7,0.0,0.0,0.0,Winter,No Holiday,Yes,1302790,0,1
1288,13/04/2018,21,16.4,24.0,2.9,1983,-4.2,0.0,0.0,0.0,Spring,No Holiday,Yes,7278205,2,4
1289,11/11/2018,21,8.0,51.0,0.5,1989,-1.5,,0.0,0.0,Autumn,No Holiday,Yes,4157331,1,11
1290,28/02/2018,9,6.2,55.0,2.4,478,-2.1,0.13,0.0,0.0,Winter,No Holiday,Yes,2866880,1,2
1291,4/8/2018,20,30.2,66.0,2.8,2000,23.1,,0.0,0.0,Summer,No Holiday,Yes,8010514,2,8
1292,2/2/2018,23,-2.6,69.0,2.0,1434,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes,1391406,0,2
1293,23/08/2018,14,30.5,59.0,2.0,2000,21.5,0.84,0.1,0.0,Summer,No Holiday,Yes,4416508,1,8
1294,18/04/2018,8,8.3,36.0,0.6,1335,-5.9,0.82,0.0,0.0,Spring,No Holiday,Yes,9355822,2,4
1295,12/8/2018,13,34.0,47.0,1.4,2000,21.0,2.24,0.0,0.0,Summer,No Holiday,Yes,4661885,1,8
1296,30/08/2018,2,24.7,96.0,1.0,337,24.0,0.0,6.5,0.0,Summer,No Holiday,Yes,615586,0,8
1297,19/03/2018,12,10.2,58.0,3.5,2000,2.2,0.32,0.0,0.0,Spring,No Holiday,Yes,2458961,1,3
1298,17/09/2018,12,25.2,50.0,1.7,1710,14.0,2.83,0.0,0.0,Autumn,No Holiday,Yes,5634425,2,9
1299,1/1/2018,2,-3.7,42.0,0.9,2000,-14.7,0.0,0.0,0.0,Winter,Holiday,Yes,1634254,0,1
1300,22/06/2018,12,29.8,28.0,1.3,1777,9.3,3.21,0.0,0.0,Summer,No Holiday,Yes,5867378,2,6
1301,7/7/2018,16,28.9,44.0,,1998,15.4,2.2,,0.0,Summer,No Holiday,Yes,9062479,2,7
1303,11/12/2017,19,-8.6,45.0,3.9,2000,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2617812,1,12
1305,10/3/2018,11,5.7,58.0,2.3,700,-1.9,2.08,0.0,0.0,Spring,No Holiday,Yes,3150245,1,3
1306,9/9/2018,19,24.1,56.0,2.5,2000,14.7,0.04,0.0,0.0,Autumn,No Holiday,Yes,10742516,2,9
1307,18/12/2017,9,-4.3,89.0,1.0,59,-5.8,,1.6,4.0,Winter,No Holiday,Yes,953532,0,12
1308,8/5/2018,7,15.3,60.0,2.0,2000,7.5,0.35,0.0,0.0,Spring,No Holiday,Yes,7098436,2,5
1309,23/02/2018,23,5.5,80.0,2.7,258,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2195485,1,2
1310,19/09/2018,18,24.0,55.0,2.2,1691,14.3,,,0.0,Autumn,No Holiday,No,401892,0,9
1311,29/10/2018,16,11.3,41.0,3.6,2000,-1.4,0.94,0.0,0.0,Autumn,No Holiday,Yes,5541907,1,10
